study_id,author,first_dose_only,location_id,location_id2,location_name,location_name2,vac_before_booster,vaccine_developer,variant,symptom_severity,severity,sample_size,age_start,age_end,efficacy_mean,efficacy_lower,efficacy_upper,booster,vemt,mean_time_since_vaccination,start_interval,end_interval,sev_severity,mid_point1,mid_point,study_id2,e_mean,se,mean_logit,sd_logit
564,Grannis SJ,0,102,102,United States,US delta hosp,"",Moderna,Delta,severe,Hosp,,18,75,0.95,0.92,0.97,0,1,14,,,severe,,14,564&US delta hosp&Delta&Hosp&18&75,0.85,0.0127551020408163,1.73460105538811,0.100040016006402
564,Grannis SJ,0,102,102,United States,US delta hosp,"",Johnson & Johnson,Delta,severe,Hosp,,18,75,0.6,0.31,0.77,0,1,13,,,severe,,13,564&US delta hosp&Delta&Hosp&18&75,0.5,0.11734693877551,0,0.469387755102041
566,Olson S.M,0,102,102,United States,US adolescents delta hosp,"",Pfizer & BioNTech,Delta,severe,hosp,,12,18,0.94,0.9,0.96,0,1,13,,,severe,,13,566&US adolescents delta hosp&Delta&hosp&12&18,0.84,0.0153061224489796,1.65822807660353,0.113884839650146
568,Satwik r,0,163,163,India,India delta,"",AstraZeneca,Delta,severe,death,,,,0.97,0.43,0.998,0,1,7,,,severe,,7,568&India delta&Delta&death&NA&NA,0.87,0.144897959183673,1.90095876119305,1.2811490644003
570,Suah JL,0,13,13,Malaysia,Malaysia delta death,"",Pfizer & BioNTech,Delta,severe,death,,15,60,0.915,0.898,0.929,0,0,,2,8,severe,5,5,570&Malaysia delta death&Delta&death&15&60,0.815,0.00790816326530613,1.48283228816254,0.0524500962713058
570,Suah JL,0,13,13,Malaysia,Malaysia delta death,"",Pfizer & BioNTech,Delta,severe,death,,15,60,0.912,0.886,0.931,0,0,,9,20,severe,14.5,14.5,570&Malaysia delta death&Delta&death&15&60,0.812,0.0114795918367347,1.46305837733173,0.0751990870763986
570,Suah JL,0,13,13,Malaysia,Malaysia delta death,"",CoronaVac/SinoVac,Delta,severe,death,,15,60,0.792,0.768,0.814,0,0,,2,8,severe,5,5,570&Malaysia delta death&Delta&death&15&60,0.692,0.011734693877551,0.809486172644095,0.0550573055586621
570,Suah JL,0,13,13,Malaysia,Malaysia delta death,"",CoronaVac/SinoVac,Delta,severe,death,,15,60,0.762,0.688,0.819,0,0,,9,20,severe,14.5,14.5,570&Malaysia delta death&Delta&death&15&60,0.662,0.0334183673469388,0.67221966045399,0.149351826752975
571,Ranzani O,0,92,92,Spain,Spain delta,"",CoronaVac/SinoVac,Delta,severe,hosp&death,,18,80,0.749,0.636,0.827,0,0,,0,2,severe,1,1,571&Spain delta&Delta&hosp&death&18&80,0.649,0.0487244897959184,0.614646493238224,0.213892465708446
571,Ranzani O,0,92,92,Spain,Spain delta,"",CoronaVac/SinoVac,Delta,severe,hosp&death,,18,80,0.867,0.838,0.892,0,0,,3,8,severe,5.5,5.5,571&Spain delta&Delta&hosp&death&18&80,0.767,0.0137755102040816,1.19144834780156,0.0770826093753694
571,Ranzani O,0,92,92,Spain,Spain delta,"",CoronaVac/SinoVac,Delta,severe,hosp&death,,18,80,0.698,0.673,0.721,0,0,,9,25,severe,17,17,571&Spain delta&Delta&hosp&death&18&80,0.598,0.0122448979591837,0.397138665331611,0.0509363631640446
571,Ranzani O,0,92,92,Spain,Spain delta,"",CoronaVac/SinoVac,Delta,severe,hosp&death,,18,80,0.573,0.534,0.609,0,0,,26,40,severe,33,33,571&Spain delta&Delta&hosp&death&18&80,0.473,0.0191326530612245,-0.108105160049429,0.0767544281574049
